Hoeveel even getallen liggen er tussen 30 en 40?;4
In welke stripreeks duikt Rastapopoulos af en toe op?;Kuifje
Wie speelde in de Amerikaanse film ‘The Silence of the Lambs’ de rol van Hannibal Lecter?;Hopkins
In welk Oost-Vlaamse gemeente woont Pieter De Crem?;Aalter
Wat is volgens Wikipedia het beroep van Samuel Beckett?;Schrijver
Geef de naam van het eerste gekloonde schaap?;Dolly
Wat is het specifieke beroep van Sidi Larbi Cherkaoui?;Choreograaf
Welke Britse prinses bezocht in augustus 2014 zowel Luik als Bergen?;Middleton
Stel je bent jarig op 1 maart. Welk sterrenbeeld heb je dan?;Vissen
Welke Carthaagse bevelhebber trok in de derde eeuw voor Christus met olifanten over de Alpen?;Hannibal
welke exponent krijgt tien als je het getal één miljard wil noteren?;Negen
Welke xijfer zit verborgen in het woord ‘nachttarief’?;Acht
Welk telefoonnummer moet je draaien of drukken als je de Vlaamse infolijn wil bereiken?;1700
Hoeveel vakjes heeft een ganzenbord?;63
In welke Vlaamse stad liggen de wijken Meir en Brederode?;Antwerpen
The Muppets. Welk soort dier is Kermit?;Kikker
Wie speelde in de film ’De zaak Alzheimer’ de rol van Majoor De Keyzer?;Peeters
Van welke internationale organisatie werd Christine Lagarde in 2011 de voorzitster?;IMF
Welke taart schreef ‘De verborgen geschiedenis’, ‘De kleine vriend’ en ‘Het puttertje’?;Donna Tartt
Hoeveel kinderen heeft de Belgische prinses Astrid?;Vijf
In welke stripreeks verscheen het album ‘De toverkol van Tollembeek’?;Urbanus
Antwoord met één letter. Rivers of Babylon is een nummer van Boney ..?;M
In welke Vlaamse stad liggen het Rector De Somerplein en het Monseigneur Ladeuzeplein?;Leuven
Welke letter komt tweemaal voor in het woord ‘mayonaise’?;A
Barbamama is zwart, maar welke kleur heeft Barbapapa?;Roze
welke Vlaams-Brabantse gemeenste heet in het duits Löwen?;Leuven
Wat betekent het franse woord ‘crêpe’?;Pannenkoek
Welke kleur wordt in het Frans benoemd met het woord ‘noire’?;Zwart
Welk natuurlijk getal is eentje groter dan 86?;87
Vul aan. Arvo Pärt componeerde ‘stabat ..’?;Mater
Wat is de naam van de zusterpartij van SP.A?;PvdA
Hoeveel Afrikaanse landen wonnen ooit het WK voetbal?;Geen
Hoeveel diagonalen kan je in een vijfhoek maximaal tekenen?;Vijf
Wat is naast wit en rood de derde kleur uit het logo van C&A?;Blauw
Wat betekent het Engelse woord ‘mailbox’?;Brievenbus
Hoe wordt een gecastreerde ezel genoemd?;Vent
Wat is de officiële taal die in Mozambique wordt onderwezen?;Portugees
Wie stond met het nummer ‘Stairway to heaven’ op de 11de plaats in de 1000 klassiekers van Radio 2?;Led Zeppelin
Welke korte, knievrije, sportieve broek is vernoemd naar een eiland?;Bermuda
In welk land werd zangeres Rihanna geboren?;Barbados
Was het nu ’40, ’50 of ’60. In welk decennium werd Guy Verhofstadt geboren?;50
Van welke land was koningin Noor vorige eeuw vorstin?;Jordanië
Welk getal tussen 70 en 80 is een veelvoud van negen en van acht?;72
Waarvoor staat de letter ‘T’ in de afkorting BTW?;Toegevoegde
In welk land ben je als je met de metro van Kuala Lumpur de stad bezoekt?;Maleisië
Robbe de Hert regisseerde in 1989 de film ‘Blueberry..’?;Hill
Welke Luc is momenteel gouverneur van de Nationale bank van België?;Coene
Meyrem Almaci heeft een dubbele nationaliteit. De Belgische en..?;Turkse
In welke eeuw overleed Jimy Hendrix?;20ste eeuw
Welke Vlaamse Jacques werd in het voorjaar van 2014 in het Verenigd Koningrijk geridderd?;Rogge
60 kilometer per uur. Na hoeveel minuten heb je 37 kilometer afgelegde?;37
In welke provincie is Ingrid Lieten geboren en getogen?;Limburg
De kaartspeler’ is volgens wikipedia het duurste schilderij ter wereld. Wie schilderde het?;Paul Cezanne
In welk jaar werden Oost-Duitsland en West-Duitsland herenigd?;1990
Van welk Europees land werd Zapatero in 2004 de premier?;Van spanje
Van welke popgroep was Morrissey de zanger?;The Smiths
Welk speelstuk heeft in Stratego de hoogste rang?;Maarschalk
Aan welke filosoof wordt de zegswijze ‘het doe heiligt de middelen’ toegeschreven?;Machiavelli
Wat is de officiële munteenheid van Polen?;Zloty
Cryptogram. In welk woord kunnen 4 o’s en je boterhammen?;Brooddoos
Wat is de voornaam van de natuurkundige Einstein?;Albert
Welke klinker heb je niet nodig als je het woord ‘druivensap’ wil spellen?;O
Welke seizoen is het in Rio als het daar carnaval is?;Zomer
Welke Antwerpenaar schreef in 1933 het boek ‘kaas’?;Willem Elsschot
Bij welk Frans modehuis is Raf Simons artistiek directeur?;Dior
Wat was de voornaam van de Amerikaanse president Washington?;Georges
In welke vlaamse provinciehoofdstad werd Jan Becaus geboren?;Gent
In welk Aziatisch land kan je de stad Pesjawar bezoeken?;Pakistan
Wat is het lievelingsgerecht van stripkat Garfield?;Lasagne
Hoeveel Britse renners wonnen ooit de Ronde Van Frankrijk?;Twee
Welk Vlaamse ploeg werd in juni van 2014 Belgisch basketbalkampioen?;Oostende
In welk europees land is het Rhetoromaans een offieciële taal?;Zwitserland
Hoe heet de jongste zoon van Rani De Coninck?;Leon
Voor welke typische bouwstijl stond Victor Horta gekend?;Art Nouveau
Welk vlaamse politicus wordt ook wel eens ‘Da Joenk’ genoemd?;Guy Verhofstadt
Op welke ondergrond wordt shorttrack beoefend?;Ijs
Tot welke dierenklasse behoren leguanen en varanen?;Reptielen
De film ‘Marina’ is gebaseerd op het leven van Rocco Granata. Wie regisseerde hem?;Stijn Coninx
In welke stripreeks is er sprake van kasteel Molensloot?;Kuifje
Hoe noemen we met een engels woord winkels en restaurants die al bij opening vertellen dat ze er maar heel even zullen zijn?;Pop-up store
Welke stichter van het Ballet van Vlaanderen oerleed in de wonter van 2014. Haar voornaam was Jeanne?;Brabants
In welke zee mondt de Donau uit?;Zwarte zee
Het Mesozoïcum bestaat uit drie periodes: het Trias, het Jura en het ..’?;Krijt
In welke Limburgse gemeente speelt de film Rundskop zich grotendeels af?;Sint-truiden
Welk instrument bespeelt Lisa Simpson?;Saxofoon
Griekse mythologie. Hoeveel koppen heeft de hellehond Cerberus?(Enkel een cijfer);3
In 1934 werd Astrid koningin van België. In welk land werd ze geboren?;Zweden
Welk dier speelt een belangrijke rol in het gedicht ‘Dikkertje Dap’ van Annie M.G. Schmidt?;Giraf
Welke groep, met zanger Guy Garvey, bracht in 2011 het album ‘Build a Rocket Boys!’ uit?;Elbow
In welk land heeft het koningshuis van Grimaldi nog wel een vinger in de pap?;Monaco
Wie is sinds jaar en dag de beschermheilige van de jagers?;Sint-hubertus
Het jungleboek. Welk soort dier is Raksha?;Wolvin
Noteer de nederlandstalige naam van stripheld Gaston Lagaffe?;Guust Flater
De kasteelmoord werd een gekend begrip in Vlaanderen. In welke gemeente staat dat kasteel?;Wingene
In welk land werd paus Johannes-Paulus II geboren?;Polen
In welk europees land heeft stickerfabrikant Panini zijn hoofdkantoor?;Italië
Welke touroperator maakte reclame met de slogan ‘De mooiste tijd van het jaar’?;Jetair
Welke organisatie is eigenaar van het schip ‘Arctic Sunrise’?;Greenpeace
In welke Limburgse gemeente wordt Rimpelrock jaarlijks georganiseerd?;Hasselt
Van wie zijn de theaterproductie ‘niet geschikt als moeder’ en ‘De witte negerin’?;Els de Schepper
In welke Vlaamse provincie zent de regionale zender TVL uit?;Limburg
Van welk Europees land was José maria aznar premier?;Spanje
Welke Sven werd in de zomer van 2014 minister van Cultuur in de Vlaamse regering?;Gatz
Welke rivier die in Ketsingen ontspringt vloeit in Werchter in de Dijle?;Demer
Welk dier heet in het Frans ‘chameau’?;Kameel
In welk land ligt de hoofdzetel van speelgoedfabrikant Lego?;Denemarken
In welk europees land wordt jaarlijks de Ronde van Romandië gereden?;Zwitserland
Welke tom presenteert op VTM het programma ‘Stadion’?;Conin
In welk Antwerpse gemeente ligt de brug waarover Wannes Van de Velde een bekend lied zong?;Willebroek
Blauw en wit. Wat is de derde kleur van de Tsjechische vlag?;Rood
Rond welke Vlaamse stad rij je wanneer je op de R4 rijdt?;Gent
Tot welke dierenklasse behoren hagedissen en alligators?;Reptielen
Als in Tbilisi rondloopt, in welk land ben je dan?;Georgië
welke maand is na januari de eerste maand met 31 dagen?;Maart
Welke kleur vind je zowel terug op de Belgische als op de Oostenrijkse vlag terug?;Rood
Uit hoeveel puzzelstukken bestaat een volledige Tangram?;Zeven
Wie was binnen The Beatles de vaste drummer?;Ringo Star
Op welke dag is Kortjakje volgens een Vlaams kinderliedje niet ziek?;Zondag
Wat is de voornaam van priester Daens die in 1893 de Christene Volkspartij oprichtte?;Adolf
Wat is de typische kleur van rijpe olijven?;Zwart
In welk pretpark maak je in de ‘Boomerang’ voorwaartse en achterwaartse loopings?;Bellewaerde
Welke kleur heeft de eerste letter ‘G’ in het logo van Google?;Blauw
Houtekiet’ is waarschijnlijk het bekendste boek van schrijver Gerard ..?;Walschap
In welk Europees land kan je in het district Castelo Branco op vakantie gaan?;Portugal
In welk seizoen valt de dertiende oktober?;Herfst
Welke kleur hadden de livestrong-bandjes waarmee Lance Armstrong in 2004 uitpakte?;Geel
Met welk nummer won ABBA in 1974 in Luxemburg het Eurosongfestival?;Waterloo
In welke stad speelde de televisieserie Dynasty zich af?;Denver
In welk land is de Vlaming Vital Heynen bondscoach van de nationale ploeg?;Duitsland
Welk is het enige sacrament van de room-katholieke kerk dat enkel aan de mannen te beurt kan vallen?;Priesterschap
Meneer De Ruyver is sinds 2010 nationaal drugscoördinator. Wat is zijn opmerkelijke voornaam?;Brice
Welke Zuid-Koreaanse rapper had eind 2012 een hit met het nummer ‘Gangnam Style’?;Psy
Wie speelde in Safety First de rol van Luc Turlinckx?;Ben Segers
Op welke specifieke manier overleed Elvis Presley?;Overdosis
In welke maand worden de ijsheiligen gevierd?;Mei
Welk dier komt voor in het logo van Delhaize?;Leeuw
Was het ’70, ’80 of ’90? Oscars voor ‘Chariots’ of ‘Fire en Gandhi’?;80
Hoe heette de echtgenote van Adolf Hitler?;Eva Braun
Het Nieuwe testament. Wie schreef de brieven aan de Tessalonicenzen?;Paulus
Hoe wordt een gecastreerde bok genoemd?;Hamel
Kaas. Welk dier komt voor in het logo van La Vache qui rit?;Koe
Welk fruit wordt tijdens de carnavalstoet van Binche door de Gilles massaal uitgedeeld?;Appelsienen
Hoeveel is het quotiënt van de getallen 42 en 7?;6
In welke Amerikaanse staat ontstond de fastfoodketen ‘Pizza Hut’?;Texas
in welke Vlaamse stad liggen de Groenplaats en het Sint-Jansplein?;Antwerpen
Naar welke mand verwijst het internetadres www.info.fr?;Frankrijk
Voor welke Oekraïense ploeg begon Dieumerci Mbokani aan het seizoen 2013/2014?;Dynamo kiev
In welke Waalse provincie ligt het pretpark Walibi Belgium?;Waals-Brabant
Op welke datum nam Albert II afscheid van de Belgische troon?;21 juli 2013
Vanuit welke Europese hoofdstad verzorgt Lia Van Beckhoven de plaatselijke berichtgeving?;Londen
Welke vinger gebruik je voor de letter ‘l’ als je met tien vingers typt?;Ringvinger
Welke Didier werd in 2013 ontslagen als CEO van Belgacom?;Bellens
Welke smaak hebben tranen?;Zout
Bij welk gezelschapsspel kan je van de stapel een ’Algemeen fonds-kaart’ trekken?;Monopoly
Wie of wat heeft volgens een spreekwoord goud in de mond?;Morgenstond
Van welke provinciehoofdstad begint het postnummer met het cijfer 8?;Brugge
Welke zender zond in 2013 het programma ‘Is ’t nog ver’ uit?;Vier
Welke Tom schreef het boek ‘Het goddelijke monster’?;Lanoye
Welke getal is het laagst getal dat bij roulette gespeeld kan worden?;Nul
In welk land richtte Pieter Van Dessel de melancholische band ‘Marble Sounds’ op?;België
In welk Nederlands museum kan je naar ‘Het melkmeisje’ van Johannes Vermeer gaan kijken?;Rijksmuseum
Wie tekende Jommeke en Filiberke voor het eerst?;Jef Nys
In welke stripreeks spelen Kakofonix en Panoramix belanrijke rollen?;Astrerix
Hoe wordt een gecastreerde haan genoemd?;Kapoen
Begin 2014 overleed Paul Tant. Van welk politieke partij was hij jarenlang lid?;CD&V
In welke buitenlands stad werd Jean-Luc Dehaene in 1940 geboren?;Montpellier
Welke grootbank houdt kantoor in de Antwerpse Boerentoren?;Kbc
Meryl Streep speelde de rol van Karen Blixen in de film ‘Out of..’?;Africa
Welk land won tot nu toe reeds zevenmaal het Eurosongfestival?;Ierland
Welke Vlaamse presentatrice trouwde eind 2012 met kunstenaar Arne Quinze?;Ann Lemmens
In welk Europees land kan je de hele dag skiën in Val Thorens?;Frankrijk
Wie was tijdens de Falklandoorlog de premier van Groot-Brittannië?;Margaret Thatcher
Welk dier knopen mannen ’s ochtends rond hun hals?;Das
Van welk partij was Caroline Gennez van 2005 tot en met 2007 de voorzitster?;SP.A
In welk land kan je het gezellige plaatsje Anus bezoeken?;Frankrijk
Welk beroep heeft Berend Brokkenpap in de reeks ‘Piet Piraat’?;Kok
Aan welke stad link je Freek Braeckman en Cédric Van Branteghem haast automatisch?;Gent
De eerste twee hoeken van een driehoek zijn elk 80 graden. Hoe groot is de derde hoek?;20
Hoeveel wielen hebben acht quads samen?;32
De inwoners van welke Belgische stad worden de Kiekenfretters genoemd?;Brussel
De inwoners van welke stad worden Ajuinenvreters genoemd?;Aalst
Welke bloem heet in het engels ‘Daisy’?;Madelief
Wie nam in 2011 het sp.a-voorzitterschap van Caroline Gennez over?;Bruno Tobback
Welke adellijke titel mag filmmaken Stijn Coninx dragen?;Baron
Vertaal ‘stoel’ naar het frans. Wat is de laatste letter?;E
Hoe heet de rector van de KU Leuven?;Rik Torfs
Welke verdwenen radiozender maakte reclame met de slogan ‘De fun, de hits’?;Radio Donna
Welke generaal was de eerste president van de Vijfde Republiek?;Charles De Gaulle
Welke kleur ligt binnen de regenboog  tussen oranje en groen?;Geel
In welk sprookje speelt Markies van Carabas een belangrijke rol ?;Gelaarsde kat
Welke chinese leider wordt ook wel ‘De grote roerganger’ genoemd?;Mao Zedong
Voor welk land won Miguel Indurain in 1995 de Ronde Van Frankrijk?;Spanje
In welke Vlaamse-Brabantse gemeente wordt het bier ‘Keizer Karel’ gebrouwen?;Haacht
In welke buurland is Martin de meest voorkomende familienaam?;Frankrijk
Welke Belgische won in 1986 het Eurosongfestival in het Noorse Bergen?;Sandra Kim
Welke drie letters staan bij de meeste gsm’s op de toets met het cijfer zes?;M, n, o
Voor welke partij zetelt Ivo Belet in het Europees Parlement?;CD&V
Wie schreef het boek: het vierkant van de wraak?;Pieter aspe
In welke Engelse stad startte de Ronde van Frankrijk?;Leeds
Welke getal zit verborgen in het woord ‘liefdesverdriet’?(Enkel een cijfer);3
In welk Aziatisch land was Yitzhak Rabin een tijdlang premier?;Israël
Welke Oostendse kunstenaar schilderde ‘De intocht van Christus in Brussel’?;James Ensor
Welke maand ligt zowel in de lente als in de zomer?;Juni
Hoe heette het Vietnamese Ho Chi Minhstad tot 1975?;Saigon
Van welk merk is de wagen waarin stripheld Rik Ringers rondrijdt?;Porche
Hoeveel benen hebben acht paarden?;32
Vul aan: richard Wagner componeerde ‘Tristan und .. ‘ ?;Isolde
Wie scoorde een dikke hit met ‘Paradise by the dashboard lighht’?;Meat Loaf
Vul de spreuk van De bond zonder Naam aan: ‘Verander de wereld, begin ..’?;Bij jezelf
Welke stephan stelde in 2013 zijn boek ‘Façades & vitrines’ voor ?;Stephan Vanfleteren
Van welke automerk zijn Twingo en Clio modellen?;Renault
Welke hit van Prince begint met de woorden ‘I never meant to cause you any sorrow’?;Purple Rain
Hoeveel keer won Raymond Poulidor de Ronde van Frankrijk?;Nul keer
In welke Vlaamse stad ligt Flanders Expo een bekende expositieruimte?;Gent
Wie was de eerste man van Jacqueline Bouvier?;John F. Kennedy
Welke Jeremy is een van de presentatoren van Top Gear?;Clarkson
In welk Zuid-Amerikaans land vonden in 2013 de Wereldjongerendagen plaats?;Brazilië
120 killomoter per uur. Na hoeveel minuten heb je 60 kilometer afgelegd?;30 minuten
Radhakishun is zijn familienaam, kent u ook zijn voornaam?;Prem
Aan welk kanaal ligt de Limburgse gemeente Lummen?;Albertkanaal
De artiestenaam van Chrissa Parassiadis is Slongs ..’?;Dievanongs
Van welke partij was Caroline Genez van 2005 tot en met 2007 de voorzitster?;SP.A
Welke zender zond ‘Astrid in wonderland’?;Vijf
Wat is de voornaam van de presentator van het Vier-programma ‘Scheire en de Schepping’?;Lieven
Van welke Vlaamse voetbalclub werd Walter Grootaers begin 2014 ondervoorzitter?;Lierse
Welke getal van twee cijfers werd gebruikt om ‘Heil Hitler’ te schrijven?;88
Bij welke voetbalclub tekende Thomas Vermaelen begin augustus 2014 een contract voor vijf jaar lang?;Barcelona
Wie is op dit moment Vlaams minister van Openbare Werken?;Ben Weyts
Welke kleur heeft de Kaäba, het kubusvormig gebouw in Mekka?;Zwart
Hoeveel damschijven heeft elk speler bij de start van een spel ter beschikking?;20
Welke kunstenaar associeer je met ‘plakjes ham rond de zuilen van de Universiteitsaula’?;Jan Fabre
In welke  stad ben je met vakantie als je koffie drinkt op het strand van Copacabana?;Rio De Janiero
Wie stond jarenlang in de top-100 met het nummer ‘Child in Time’?;Deep purple
In Welke vlaamse stad speelde de één-reeks ‘In vlaamse Velden’ zich grotendeels af?;Gent
Bij welk afvalcategorie sorteer je een kroonkurk?;PMD
Wat was de voornaam van de vader dan Joachim Coens?;Daniël
100 kilometer per uur. Na hoeveel minuten heb je 25 kilometer afgelegd?;15
In welk buurland van Luxemburg vond in 2013 het EK hockey plaats?;België
Welk land stond tot 1990 bekend als de DDR?;Oost-Duitsland
In welke Vlaamse provincie zendt de regionale zender TVL uit?;Limburg
In welk maand vieren we in Vlaanderen Werelddierendag?;Oktober
In welke Japans cijferpuzzel mag je in elke kolom het cijfer drie slechts éénmaal invullen?;Sudoku
Hoeveel kaarsen staan er meestal op een adventkrans?;Vier
Welke letter is de 20ste letter van ons alfabet?;De letter ‘t’
In welke stripreek verscheen het album ‘Het geheim van Ambiorix’?;Jommeke
In welk Britse serie speelt Amanda Burton de rol vrouwelijke patholoog-anatome Sam Ryan?;Silent Witness
Welke Hugo schreef geregeld een column op de eerste pagina van de Morgen?;Camps
Welke taal wordt door de bakkers en slagers van Cordoba gesproken?;Spaans
Welk tijdschrift van Averbode is er voor de leerlingen van de derde graad van de lagere school?;Zonneland
Welke Vlaamse ploeg werd in juni van 2014 Belgisch handbalkampioen?;Hasselt
Welke heilige wordt in Vlaanderen aanroepen bij hopeloze gevallen?;Rita
In welk jaar deed de Spaanse koning Juan Carlos troonafstand?;2014
Hoe heet het Aziatisch land Perzië nu?;Iran
Welk soort dier is Mickey Mouse?;Muis
Welk dier is onlosmakelijk verbonden met de Russische wetenschapper Pavlov?;Hond
Welk getal op een Heinz ketchupfles staat symbool voor het aantal smaken?;57
Welk financieel-economisch tijdschrift organiseert jaarlijks de verkiezing van Manager van het jaar?;Trends
Hoe noem je een  schilderij dat in drie delen is verdeeld? Een drieluik of een ..?;Triptiek
Welke kleur heeft Lightning Mcqueen, een racewagen uit de film ‘Cars’?;Rood
Hoe heet de tweede echtgenote van Frank Raes?;Cath Luyten
Van welke krant is Yves Desmet de hoofdredacteur?;De Morgen
Wat is de gangbare afkorting voor International Bank Account Number?;Iban
Bij welk soort afval sorteer je rattenvergif?;KGA
Met welk Vlaamse televisiepresentatrice heeft Frank Raes een zoontje Bill?;Cath Luyten
Welke Sven werd op 2 februari 2014 Wereldkampioen veldrijden in Louisville?;Nys
Hoe heet de dochter van Fred Flinstone?;Pebbles
Van welke jongerenblad was Sylvia Van Driessche de hoofdredactrice?;Joepie
Welke nationaliteit had Morris, de tekenaar van Lucky Luke?;Belg
Wie presenteerde op vier het tweede seizoen van ‘De slimste Gemeente’?;Michiel Devlieger
In welke stad kan je door de Tijsmanstunnel rijden?;Antwerpen
Van welke grootheid is meter de eenheid?;Lengte
Hoeveel gram is een ons?;100
Wat is de familieband tussen Maya en Leona Detiège?;Dochter
1800, 1900 of 2000? François Mitterand, Willy Brandt en Juan Peron?;1900
Welke tijdschrift werd gepromoot met de slogan ‘oordeel nooit voor woensdag?;Knack
Bij uitgeverij Van Halewyck verscheen in het voorjaar van 2014 het boek Congé ..?;Payé
Van welke provincie is Herman Reynders de gouverneur?;Limburg
In welke Vlaams-Brabantse gemeente bevindt zich het Koninklijk Museum voor Midden-Afrika?;Tervuren
In welke land ben je op bezoek als je wakker wordt op het strand van djerba?;Tunesië
In 19996 werd Frederik Deburghgraeve Belgisch sportman van het jaar. In welke discipline?;Zwemmen
Uit hoeveel nummers bestaat een gsm-nnummer?;10
Welke Belgische Vorst werd in Congo ‘Bwana kitoko’ genoemd?;Konink Boudewijn
Op  welke specifieke manier kwam zanger Louis Neefs aan zijn einde?;Auto-ongeval
Van welke popgroep is Tom Smith de zanger?;Editors
Welke Justin was in 2013 de grote winnaar van de Video Music Awards?;Timberlake
In 1987 kapseisde de Herald of Free Enterprise. Uit welke belgische haven vertrok de boot?;Zeebrugge
Vanuit welke Europese hoofdstad verzorgt Hedwig Zeedijk de plaatselijke berichtgeving?;Rome
De taart is half op, ze is voor .. procent op?;50
Welke Karel wordt algemeen aangezien als de oprichter van het Vlaams Belang?;Dillen
Wie schreef ‘De slinger van Foucault’?;Umberto
In welk land ligt de hoofdzetel van kledingketen Zara?;Spanje
Welke Vlaamse zanger is de partner van journaliste Sigrid Spruyt?;Raymond van het Groenewoud
Welk jaartal hoort bij de maandlanding van de eerste man op de maan?;1969
Wie stond in 1988 in de hitparade met ‘Gimme Hope Jo’anna’?;Grant
Bij welke italiaanse club speelde Dries Mertens tijdens het seizoen 2014/2015?;SSC Napoli
Welke vinger gebruik je voor de letter ‘q’ als je met tien vingers typt?;Pinkvinger
Van welke gemeente was José Happart een tijdlang burgemeester?;Voeren
Welke getal heet in het frans quatre-vingt-douze?;92
Welke specifieke feestdag vieren we in Vlaanderen op 31 oktober ?;Halloween
Welke muzikant uit de Marollen ontving in 2007 de Klara Carrièreprijs?;Thielemans
Vanuit welke land opereert luchtvaartmaatschappij shanghai airlines?;China
Hoe heet de zus van Hans die in een bekend sprookje de heks in de oven duwt?;Grietje
Van welke volksstam was Ambiorix de opperman?;Eburonen
In welk land werd de filmtrilogie ‘The Lord of the Rings’ grotendeels opgenomen?;Nieuw-Zeeland
Vul aan. Het Nederlands Simplistisch verbond bestond uit Koot en ..?;Bie
Welke Wim stond in 2014 in boekentoptien met zijn boek ‘Mijn moestuin’?;Lybaert
In welk land werd Demis Roussos in 1946 geboren?;Griekenland
In welke wielerklassieker moeten de renners jaarlijks over de Paddestraat?;Ronde Van Vlaanderen
Een vierkant heeft een oppervlakte van 36 vierkante meter. Hoelang is elke zijde?;6
Welke Pascale stond in 2013 in de boekentoptien met haar boek ‘Puur Genieten’?;Naessens
Wat is de specifieke kleur van de appelsoort ‘Granny Smith’?;Groen
Welke boekhandel maakt reclame met de slogan’ Geschenken doen aan boeken denken’?;Standaard
Welke zender zond in 2013 het programma ‘Rasters’ uit?;Vier
Hoeveel kokers worden gebruikt d-tijdens een opname van de Pappenheimers?;Drie
Janssen Pharmaceutica brengt Imodium op de markt. Waartegen kan je het gebruiken?;Diaree
Hoeveel BTW wordt er in België op slachtafval geheven?;6
Hoe heet de ringweg rond Parijs?;Le périphérique
Welk Europese hoofdstad ligt het dichtst bij Amsterdam?;Brussel
Welke Amerikaanse rockband had hits met ‘Man on the Moon’ en ‘The one I love’?;R.E.M.
Welk automerk bracht jaren geleden de Taunus en de Cortina op de markt?;Ford
In welke Amerikaanse stad ligt de hoofdzetel van de Verenigde Naties?;New York
Welke Nederlandse rockgroep had een grote hit met ‘When the lady smiles’?;Golden Earring
Rond welke Oost-Vlaamse stad ligt de ringweg R4?;Gent
In welke sporttak blonken zowel Carine Verbauwen als Pascale Verbauwen uit?;Zwemmen
Wie concipieerde in 1885 het wereldberoemde schilderij ‘De aardappeleters’?;Van Gogh
Via welke E-weg passeer je zowel in Antwerpen, Mechelen, als in Bergen?;E19
In welke stad kan je naar het Fakkeltheater gaan?;Antwerpen
Welke Belgische ijsfabrikant vroeg eind 2012 bescherming tegen haar schuldeiseres aan?;Ijsboerke
Wat is de voornaam van de amerikaanse kunstgrootmeester Hopper?;Edward
Van welk Europees land is het Wilhelmus het volkslied?;Nederland
Hoeveel is twee vierde van 82?(Enkel een cijfer);41
Welke muzieknoot wordt door muzikanten benoemd met de letter ‘G’?;Sol
In welk land liggen volgens ‘Heylen en de herkomst’ de roots van Meyrem Almaci?;Turkije
Hoeveel gaten heeft een snookertafel?;6
Waarop moet iemand zitten die zijn gat brandt?;Blaren
Welk gebedssnoer bestaat uit 5 grote kralen en 50 kleine kralen?;Paternoster
In w elk Vlaamse stad werd zanger Walter De Buck in 1934 geboren?;Gent
Welk land gebruikt de internetextensie ‘ar’?;Argentinië
Hoeveel landen namen del aan het WK van 2014?;32 landen
Von Karajan dirigeerde jarenlang de Berliner Philharmoniker. Wat is zijn voornaam?;Herbert
Welke typische kleuren hebben de bloemblaadjes van de brem?;Geel
Hoeveel is het product van alle getallen tussen 2 en 6?;60
Hoe heet de huidige konink van Nederland?;Willem
Van welke partij is de Gentse burgemeester Daniël Termont lid?;SP.a
Wie stond in 1988 in de hitparade met ‘Wonderful tonight’?;Eric Clapton
Welke vier-programma eindigt steeds met ‘ de totaal arbitaire winnaaraanduidingsronde’?;Scheire en de Schepping
Welk getal is het drievoud van vijftein?;45
In welke Waalse provincie kan je de grotten van Han bezoeken?;Namen
Wat is het beroep van Vladimir kweepeer in de stripverhalen van Urbanus?;Leraar
Vul de volkswijsheid aan: ‘beter een half ei, dan een lege ..’?;Dop
Welke groep had in 2011 een hit met het nummer ‘Propere ruiten’?;Yevgueni
In welke politieke partij liggen de roots van Kristof Calvo?;Groen
Welk damesblad is sinds augustus 2013 ook een tv-zender?;Libelle
Welke Marc regisseerde de films ‘Brussels by Night’ en ‘Mannen maken plannen’?;Didden
Wie gaf het stickerboek Fifa World Cup Brasil uit?;Panini
Van welke partij was Jos Geysels tot 2003 politiek secretaris?;Groen
Welke Britse rockgroep had in 2008 een hit met het nummer ‘Viva la vida’?;Coldplay
Ligt Hoogstraten in het noorden, oosten, zuiden of westen van de provincie antwerpen?;Noorden
Van welk land was Margaret Thatcher in de jaren ’80 de premier?;Groot Brittannië
Spreekwoord. Welke techniek is meestal de beste verdediging?;Aanval
In welke stripreeks verscheen het album ‘Vaarwel Eufrazie!’?;Urbanus
Wie schreef in 1945 het jeugdboek ‘Pippi Langkous’?;Astrid Lindgren
Van welke popgroep is Deborah Harry de zangeres?;Blondie
Van welke amerikaanse zanger is de E Street band de vaste begeleidingsband?;Bruce Springsteen
Was het nu ’40, ’50 of ’60. In welk decennium werd Annemie Turtelboom geboren?;60
In welke stad woont Meyrem Almaci?;Antwerpen
Met een ‘N’. geef de naam van het online-drankspelletje waarbij deelnemers zichzelf filmen met extreem veel alcohol?;Neknominatie
De oscar voor de beste film uit 2007 was voor ‘No country for old ..’?;Men
In welk duitse stad ligt de luchthaven Tempelhof?;Berlijn
Van welke Europees land was Romano Prodi in de jaren ’90 premier?;Italië
Vul de Bond zonder Naam-slogan aan: ‘Niet kakelen maar ..’?;Eieren leggen
Wat was het typische beroep van de Spanjaard Pedro Delgado?;Wielrenner
Voor welke Belgische club speelde Piet den Boer van ’82 tot en met ’89?;kV mechelen
was het ’70, ’80 of ’90. Oscars voor ‘Amadeus’ en ‘Out of Afrika’?;80
Wat is de nationaliteit van de tennisser Björn Borg?;Zweed
Aan welke stad link je Vera Dua en Koen Crucke haast automatisch?;Gent
Vul aan. The Rolling Stones hadden een dikke hit met ‘I wanne be your ..’?;Man
In welk land vond in 1974 de Anjerrevolutie plaats?;Portugal
Welke kleur hebbe de vakbondsvlaggen van het ABVV?;Rood
In welk Vlaamse stad kan je naar toneel gaan kijken in de Minard?;Gent
